Player,Shirt Number,Nation,Position,Age,Minutes,Goals,Assists_x,Penalty Kicks Made,Penalty Kicks Attempted,Shots Total,Shots on Target,Yellow Cards_x,Red Cards_x,Touches_x,Tackles_x,Interceptions_x,Blocks_x,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals_x,Shot-Creating Actions,Goal-Creating Actions,Passes Completed_x,Passes Attempted_x,Pass Completion %_x,Progressive Passes_x,Carries_x,Progressive Carries_x,Take-Ons Attempted_x,Successful Take-Ons_x,team tag,match tag,player tag,id_team_A,score_team_A,id_team_B,score_team_B,Passes Completed_y,Passes Attempted_y,Pass Completion %_y,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),Assists_y,xAG: Exp. Assisted Goals_y,xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes_y,Passes Attempted,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses_x,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Completed,Passes Offside,Passes Blocked_x,Tackles_y,Tackles Won_x,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks_y,Shots Blocked,Passes Blocked_y,Interceptions_y,Tkl+Int,Clearances,Errors,Touches_y,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted_y,Successful Take-Ons_y,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries_y,Total Carrying Distance,Progressive Carrying Distance,Progressive Carries_y,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Rec,Yellow Cards_y,Red Cards_y,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses_y,Interceptions,Tackles Won_y,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Simple_Position,Point_won
Micky van de Ven,37,nl NED,CB,22-270,88,0,0,0,0,0,0,0,0,68,1,0,1,0.0,0.0,0.0,1,0,60,62,96.8,2,42,1,0,0,361ca564,904ed2f9,8fe2a392,19538871,2,361ca564,2,60,62,96.8,1201,337,16,16,100.0,40,40,100.0,3,5,60.0,0,0.0,0.0,0,1,0,0,2,62,62,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,1,0,0,1,2,50.0,1,1,1,0,0,1,3,0,68,5,37,29,2,1,68,0,0,,0,,42,274,135,1,1,0,0,1,57,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0,Defenders,0.5
Emerson,12,br BRA,CB,25-000,2,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,2,0,0,0,361ca564,904ed2f9,df8b52a5,19538871,2,361ca564,2,3,3,100.0,49,32,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,2,1,0,0,3,0,0,,0,,2,9,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Defenders,0.5
Cristian Romero,17,ar ARG,CB,25-262,90,0,0,0,0,1,0,0,0,101,3,2,1,0.2,0.2,0.0,2,0,86,89,96.6,5,60,0,2,1,361ca564,904ed2f9,a3d94a58,19538871,2,361ca564,2,86,89,96.6,1592,641,26,27,96.3,56,56,100.0,3,5,60.0,0,0.0,0.0,0,4,0,0,5,89,85,4,4,0,0,0,0,0,0,0,0,86,0,0,3,1,2,1,0,1,1,100.0,0,1,0,1,2,5,1,0,101,13,49,51,1,1,101,2,1,50.0,0,0.0,60,317,209,0,0,0,0,0,77,0,0,0,0,1,1,0,0,2,1,0,0,0,6,2,2,50.0,Defenders,0.5
Pedro Porro,23,es ESP,"RB,RM",24-123,90,0,1,0,0,1,1,0,0,93,4,3,2,0.0,0.0,0.6,8,1,55,82,67.1,7,36,4,2,2,361ca564,904ed2f9,27d0a506,19538871,2,361ca564,2,55,82,67.1,1101,478,23,30,76.7,21,28,75.0,11,22,50.0,1,0.6,0.5,5,3,0,0,7,82,61,20,2,1,1,20,5,13,5,7,0,55,1,2,4,2,1,1,2,2,6,33.3,4,2,1,1,3,7,3,0,93,6,20,36,39,1,93,2,2,100.0,0,0.0,36,203,144,4,4,0,1,0,52,9,0,0,0,1,1,0,20,3,2,0,0,0,6,1,0,100.0,Defenders,0.5
Gabriel Jesus,9,br BRA,FW,26-292,80,0,1,0,0,3,0,0,0,32,1,0,1,0.1,0.1,1.1,6,1,16,25,64.0,3,19,4,5,4,18bb7c10,006fb5b5,b66315ae,18bb7c10,5,47c64c55,0,16,25,64.0,244,67,9,13,69.2,4,7,57.1,2,2,100.0,1,1.1,0.4,4,0,2,0,3,25,22,1,0,1,0,0,0,0,0,0,0,16,2,0,1,1,0,0,1,0,0,,0,1,0,1,0,1,0,0,32,0,1,9,23,6,32,5,4,80.0,0,0.0,19,113,86,4,3,2,2,0,24,8,0,0,0,1,2,3,0,0,1,0,0,0,1,1,4,20.0,Forward,1.0
Eddie Nketiah,14,eng ENG,FW,24-235,10,0,1,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.2,1,1,2,2,100.0,1,4,1,0,0,18bb7c10,006fb5b5,a53649b7,18bb7c10,5,47c64c55,0,2,2,100.0,33,22,1,1,100.0,1,1,100.0,0,0,,1,0.2,0.1,1,0,1,0,1,2,2,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,6,0,0,1,5,2,6,0,0,,0,,4,34,27,1,1,1,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,Forward,1.0
Leandro Trossard,19,be BEL,LW,29-047,68,1,0,0,0,5,1,0,0,33,0,0,0,1.1,1.1,0.0,1,1,19,24,79.2,3,28,3,1,1,18bb7c10,006fb5b5,38ceb24a,18bb7c10,5,47c64c55,0,19,24,79.2,353,69,7,7,100.0,9,10,90.0,2,2,100.0,0,0.0,0.0,0,1,1,1,3,24,23,0,0,0,0,2,0,0,0,0,0,19,1,3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,33,1,4,17,12,4,33,1,1,100.0,0,0.0,28,153,79,3,3,0,1,2,29,10,0,0,0,1,0,2,2,0,0,0,0,0,3,0,0,,Forward,1.0
Gabriel Martinelli,11,br BRA,LW,22-216,22,2,0,0,0,2,2,0,0,24,3,0,0,0.7,0.7,0.0,1,0,12,14,85.7,2,13,4,1,0,18bb7c10,006fb5b5,48a5a5d6,18bb7c10,5,47c64c55,0,12,14,85.7,165,40,8,10,80.0,4,4,100.0,0,0,,0,0.0,0.0,0,0,0,0,2,14,14,0,0,0,0,0,0,0,0,0,0,12,0,0,3,3,0,1,2,1,1,100.0,0,0,0,0,0,3,0,0,24,0,1,4,20,8,24,1,0,0.0,1,100.0,13,182,72,4,3,4,2,0,16,9,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,,Forward,1.0
Bukayo Saka,7,eng ENG,RW,22-137,90,0,1,0,0,2,0,0,0,52,2,1,1,0.1,0.1,1.0,7,2,28,38,73.7,3,27,4,2,0,18bb7c10,006fb5b5,bc7dc64d,18bb7c10,5,47c64c55,0,28,38,73.7,450,131,19,20,95.0,5,10,50.0,4,7,57.1,1,1.0,0.4,4,0,2,0,3,38,33,5,1,0,0,6,0,4,4,0,0,28,0,0,2,1,1,1,0,2,4,50.0,2,1,0,1,1,3,1,0,52,1,8,16,29,5,52,2,0,0.0,1,50.0,27,118,60,4,1,2,3,0,25,10,0,0,0,0,2,0,6,1,1,0,0,0,8,1,2,33.3,Forward,1.0
Kai Havertz,29,de GER,LM,24-223,68,0,0,0,0,0,0,0,0,38,0,0,1,0.0,0.0,0.0,4,0,25,27,92.6,4,23,1,0,0,18bb7c10,006fb5b5,fed7cb61,18bb7c10,5,47c64c55,0,25,27,92.6,306,100,15,17,88.2,8,8,100.0,0,0,,0,0.0,0.1,0,2,0,0,4,27,27,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,0,38,3,9,17,12,2,38,0,0,,0,,23,94,46,1,2,0,3,2,25,5,0,0,0,1,2,0,0,0,0,0,0,0,5,2,3,40.0,Midfielders,1.0
Emile Smith Rowe,10,eng ENG,LM,23-176,22,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,15,16,93.8,3,13,2,1,0,18bb7c10,006fb5b5,17695062,18bb7c10,5,47c64c55,0,15,16,93.8,204,33,11,12,91.7,4,4,100.0,0,0,,0,0.0,0.0,0,0,2,0,3,16,16,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,18,0,3,4,11,0,18,1,0,0.0,1,100.0,13,91,60,2,2,0,1,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,Midfielders,1.0
Declan Rice,41,eng ENG,CM,25-006,72,0,1,0,0,1,1,0,0,66,1,1,0,0.0,0.0,0.2,1,1,55,61,90.2,2,50,1,0,0,18bb7c10,006fb5b5,1c7012b8,18bb7c10,5,47c64c55,0,55,61,90.2,875,157,25,25,100.0,27,29,93.1,2,4,50.0,1,0.2,0.1,1,4,0,0,2,61,59,1,0,0,0,1,0,1,1,0,0,55,1,0,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,0,0,66,4,25,33,8,0,66,0,0,,0,,50,152,85,1,1,0,1,0,56,0,0,0,0,2,0,0,1,1,1,0,0,0,3,1,0,100.0,Midfielders,1.0
Jorginho,20,it ITA,CM,32-031,18,0,1,0,0,1,0,0,0,33,2,0,1,0.0,0.0,0.5,1,1,26,29,89.7,9,20,0,0,0,18bb7c10,006fb5b5,45db685d,18bb7c10,5,47c64c55,0,26,29,89.7,524,215,8,9,88.9,14,16,87.5,4,4,100.0,1,0.5,0.2,1,5,1,0,9,29,29,0,0,1,0,0,0,0,0,0,0,26,0,0,2,1,1,0,1,2,3,66.7,1,1,0,1,0,2,0,0,33,0,7,12,14,0,33,0,0,,0,,20,45,11,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,,Midfielders,1.0
Martin Odegaard,8,no NOR,RM,25-034,90,0,0,0,0,1,0,0,0,61,0,1,0,0.1,0.1,0.1,4,0,47,56,83.9,6,39,1,1,1,18bb7c10,006fb5b5,79300479,18bb7c10,5,47c64c55,0,47,56,83.9,726,177,26,28,92.9,19,23,82.6,1,3,33.3,0,0.1,0.1,3,3,2,0,6,56,51,4,2,1,0,3,1,1,1,0,0,47,1,0,0,0,0,0,0,0,4,0.0,4,0,0,0,1,1,0,0,61,2,11,29,21,3,61,1,1,100.0,0,0.0,39,178,95,1,1,0,3,3,52,4,0,0,0,1,2,0,3,1,0,0,0,0,3,0,1,0.0,Midfielders,1.0
Oleksandr Zinchenko,35,ua UKR,LB,27-036,90,0,0,0,0,2,1,0,0,103,5,1,0,0.1,0.1,0.0,6,1,81,93,87.1,12,54,3,0,0,18bb7c10,006fb5b5,51cf8561,18bb7c10,5,47c64c55,0,81,93,87.1,1363,486,39,45,86.7,38,43,88.4,3,4,75.0,0,0.0,0.1,1,5,4,0,12,93,82,11,7,2,2,1,4,0,0,0,0,81,0,0,5,3,3,2,0,4,7,57.1,3,0,0,0,1,6,2,0,103,6,27,49,28,5,103,0,0,,0,,54,245,144,3,2,0,1,0,69,2,0,0,0,0,0,0,1,1,3,0,0,0,3,4,1,80.0,Defenders,1.0
Gabriel Magalhaes,6,br BRA,CB,26-032,80,2,0,0,0,3,2,0,0,65,0,0,3,1.0,1.0,0.0,0,0,44,50,88.0,3,42,0,0,0,18bb7c10,006fb5b5,67ac5bb8,18bb7c10,5,47c64c55,0,44,50,88.0,897,432,17,17,100.0,19,22,86.4,8,10,80.0,0,0.0,0.0,0,5,0,0,3,50,49,1,0,0,0,0,0,0,0,0,0,44,0,1,0,0,0,0,0,0,0,,0,3,1,2,0,0,6,0,65,7,35,22,8,4,65,0,0,,0,,42,103,47,0,0,0,1,1,44,0,0,0,0,1,3,0,0,0,0,0,0,0,5,5,3,62.5,Defenders,1.0
Jakub Kiwior,15,pl POL,CB,23-339,10,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,1,0,10,10,100.0,0,7,0,0,0,18bb7c10,006fb5b5,dc3e663e,18bb7c10,5,47c64c55,0,10,10,100.0,147,59,4,4,100.0,5,5,100.0,0,0,,0,0.0,0.0,0,5,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,2,3,7,0,0,10,0,0,,0,,7,10,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Defenders,1.0
William Saliba,2,fr FRA,CB,22-302,90,0,0,0,0,0,0,0,0,63,0,3,0,0.0,0.0,0.0,1,1,53,58,91.4,2,37,0,0,0,18bb7c10,006fb5b5,972aeb2a,18bb7c10,5,47c64c55,0,53,58,91.4,759,329,29,29,100.0,18,19,94.7,1,3,33.3,0,0.0,0.0,0,2,0,0,2,58,55,3,1,0,0,0,0,0,0,0,0,53,0,1,0,0,0,0,0,0,0,,0,0,0,0,3,3,3,0,63,14,46,17,0,0,63,0,0,,0,,37,125,73,0,0,0,0,0,44,0,0,0,0,0,1,0,0,3,0,0,0,0,4,2,2,50.0,Defenders,1.0
Ben White,4,eng ENG,RB,26-104,90,0,0,0,0,1,0,0,0,72,2,2,2,0.0,0.0,0.0,2,0,46,63,73.0,5,33,0,0,0,18bb7c10,006fb5b5,35e413f1,18bb7c10,5,47c64c55,0,46,63,73.0,725,249,26,30,86.7,17,25,68.0,3,8,37.5,0,0.0,0.2,1,5,0,0,5,63,54,9,2,1,0,3,7,0,0,0,0,46,0,0,2,1,1,1,0,2,2,100.0,0,2,1,1,2,4,3,0,72,2,31,24,17,1,72,0,0,,0,,33,75,19,0,0,0,0,0,45,5,0,0,0,1,0,0,3,2,1,0,0,0,4,1,0,100.0,Defenders,1.0
Jean-Philippe Mateta,14,fr FRA,FW,26-206,90,0,0,0,0,0,0,0,0,29,0,1,2,0.0,0.0,0.0,1,0,11,14,78.6,1,15,1,6,2,47c64c55,006fb5b5,50e6dc35,18bb7c10,5,47c64c55,0,11,14,78.6,131,22,3,4,75.0,4,5,80.0,0,0,,0,0.0,0.0,0,1,0,0,1,14,12,2,0,0,0,1,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,,0,2,1,1,1,1,0,0,29,1,4,11,14,3,29,6,2,33.3,4,66.7,15,70,24,1,0,1,4,1,17,6,0,0,0,2,1,0,1,1,0,0,0,0,1,2,2,50.0,Forward,0.0
Eberechi Eze,10,eng ENG,LW,25-205,90,0,0,0,0,4,2,0,0,54,0,0,0,0.1,0.1,0.1,10,0,29,42,69.0,3,34,5,10,6,47c64c55,006fb5b5,ae4fc6a4,18bb7c10,5,47c64c55,0,29,42,69.0,573,111,14,15,93.3,8,11,72.7,6,12,50.0,0,0.1,0.1,4,0,1,0,3,42,32,10,2,0,2,8,1,7,4,0,1,29,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,54,1,6,22,31,1,54,10,6,60.0,4,40.0,34,290,143,5,7,1,2,0,32,3,0,0,0,0,4,1,8,0,0,0,0,0,7,0,1,0.0,Forward,0.0
Jeffrey Schlupp,15,gh GHA,RW,31-028,75,0,0,0,0,2,1,0,0,27,1,0,2,0.1,0.1,0.0,2,0,18,21,85.7,1,11,2,2,1,47c64c55,006fb5b5,3312f911,18bb7c10,5,47c64c55,0,18,21,85.7,253,73,11,11,100.0,5,6,83.3,1,2,50.0,0,0.0,0.0,1,2,0,0,1,21,21,0,0,0,0,0,0,0,0,0,0,18,0,0,1,1,0,1,0,0,0,,0,2,0,2,0,1,1,0,27,1,5,16,6,1,27,2,1,50.0,1,50.0,11,59,36,2,1,0,0,2,17,1,0,0,0,4,0,0,0,0,1,0,0,0,4,1,6,14.3,Forward,0.0
Matheus Franca,11,br BRA,RW,19-294,15,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,1,4,25.0,0,3,1,3,1,47c64c55,006fb5b5,077faf72,18bb7c10,5,47c64c55,0,1,4,25.0,10,8,1,2,50.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,0,2,2,2,1,6,3,1,33.3,2,66.7,3,51,31,1,1,1,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,Forward,0.0
Tyrick Mitchell,3,eng ENG,LM,24-141,90,0,0,0,0,0,0,0,0,39,4,2,0,0.0,0.0,0.0,0,0,17,28,60.7,4,18,0,0,0,47c64c55,006fb5b5,5cbd1eb0,18bb7c10,5,47c64c55,0,17,28,60.7,251,118,9,14,64.3,6,7,85.7,1,4,25.0,0,0.0,0.0,0,2,0,0,4,28,23,5,0,0,0,2,5,0,0,0,0,17,0,2,4,2,4,0,0,2,2,100.0,0,0,0,0,2,6,2,0,39,6,15,16,8,1,39,0,0,,0,,18,82,38,0,0,0,2,2,20,4,0,0,0,1,0,0,2,2,2,0,0,0,6,0,1,0.0,Midfielders,0.0
Will Hughes,19,eng ENG,CM,28-278,67,0,0,0,0,1,0,0,0,32,1,1,0,0.0,0.0,0.0,3,0,24,27,88.9,0,14,0,1,1,47c64c55,006fb5b5,a0666d3e,18bb7c10,5,47c64c55,0,24,27,88.9,341,81,12,13,92.3,11,12,91.7,0,1,0.0,0,0.0,0.0,1,2,0,0,0,27,23,4,0,0,0,1,0,0,0,0,0,24,0,0,1,0,1,0,0,0,3,0.0,3,0,0,0,1,2,0,0,32,1,4,23,5,0,32,1,1,100.0,0,0.0,14,45,13,0,1,0,0,0,15,0,0,0,0,1,0,0,1,1,0,0,0,0,3,1,1,50.0,Midfielders,0.0
David Ozoh,52,eng ENG,CM,18-234,23,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,8,8,100.0,0,6,0,0,0,47c64c55,006fb5b5,d00d45ab,18bb7c10,5,47c64c55,0,8,8,100.0,105,20,4,4,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,1,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,0,1,8,0,0,9,0,0,,0,,6,20,2,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0,Midfielders,0.0
Jefferson Lerma,8,co COL,CM,29-087,90,0,0,0,0,2,2,0,0,49,1,0,2,0.0,0.0,0.0,0,0,37,42,88.1,3,20,0,1,1,47c64c55,006fb5b5,9b5ce51a,18bb7c10,5,47c64c55,0,37,42,88.1,540,149,20,23,87.0,13,15,86.7,2,2,100.0,0,0.0,0.0,0,4,1,0,3,42,40,2,2,0,0,0,0,0,0,0,0,37,0,0,1,0,0,1,0,0,2,0.0,2,2,2,0,0,1,2,0,49,3,13,32,5,0,49,1,1,100.0,0,0.0,20,54,22,0,0,0,0,0,30,1,0,0,0,3,0,0,0,0,0,0,0,0,5,3,1,75.0,Midfielders,0.0
Nathaniel Clyne,17,eng ENG,RM,32-290,75,0,0,0,0,1,0,0,0,34,1,0,1,0.0,0.0,0.0,1,0,19,25,76.0,0,11,1,0,0,47c64c55,006fb5b5,0442183b,18bb7c10,5,47c64c55,0,19,25,76.0,221,118,11,13,84.6,6,8,75.0,0,1,0.0,0,0.0,0.0,1,1,0,0,0,25,21,4,0,0,0,1,4,0,0,0,0,19,0,0,1,1,0,1,0,0,1,0.0,1,1,1,0,0,1,3,0,34,4,15,15,4,0,34,0,0,,0,,11,34,17,1,0,0,2,0,15,2,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,100.0,Midfielders,0.0
Naouirou Ahamada,29,fr FRA,RM,21-297,15,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.0,0.0,0,0,7,8,87.5,1,7,2,1,1,47c64c55,006fb5b5,a6c58494,18bb7c10,5,47c64c55,0,7,8,87.5,106,33,4,5,80.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,8,7,1,0,0,0,0,1,0,0,0,0,7,0,0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,12,2,5,5,3,0,12,1,1,100.0,0,0.0,7,93,78,2,2,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Midfielders,0.0
Marc Guehi,6,eng ENG,CB,23-191,86,0,0,0,0,0,0,0,0,51,0,0,3,0.0,0.0,0.0,1,0,33,44,75.0,3,31,1,1,0,47c64c55,006fb5b5,d0706b27,18bb7c10,5,47c64c55,0,33,44,75.0,625,217,13,17,76.5,16,19,84.2,3,5,60.0,0,0.0,0.0,0,2,0,0,3,44,42,1,1,0,0,0,0,0,0,0,0,33,1,1,0,0,0,0,0,0,0,,0,3,2,1,0,0,2,0,51,8,21,27,3,0,51,1,0,0.0,0,0.0,31,139,76,1,1,0,0,0,38,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,100.0,Defenders,0.0
James Tomkins,5,eng ENG,CB,34-297,4,0,0,0,0,0,0,0,0,8,0,1,0,0.0,0.0,0.0,0,0,5,6,83.3,0,2,0,0,0,47c64c55,006fb5b5,e7ca0439,18bb7c10,5,47c64c55,0,5,6,83.3,54,17,5,6,83.3,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,8,1,5,3,0,0,8,0,0,,0,,2,5,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,100.0,Defenders,0.0
